2023-02-23 12:12:51,818 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.20.Final
2023-02-23 12:13:44,051 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:13:44,053 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:13:44,103 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:13:44,104 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:13:49,996 [http-nio-0.0.0.0-9090-exec-3] INFO  o.t.s.c.plugin.TbWebSocketHandler - [1330d730-a863-11ed-adde-417759467be4][e33fdcb6-e3a2-4e19-88a6-986d6880e649][b77af824-70e0-aef7-6378-1e4e94aa9790] Session is opened from address: /172.22.0.1:36200
2023-02-23 12:13:53,387 [TB-Scheduling-8] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [1], regularQueryInvocationTime = [9], dynamicQueryCnt = [0] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2023-02-23 12:14:33,389 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-02-23 12:14:33,390 [TB-Scheduling-9] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:14:33,390 [TB-Scheduling-6] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [1] successfulMsgs = [1] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [1] failedIterations = [0] 
2023-02-23 12:14:33,399 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [1330d730-a863-11ed-adde-417759467be4]: calls: 55, failures: 0, exec time: 529 
2023-02-23 12:14:33,405 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [1330d730-a863-11ed-adde-417759467be4] Top 3 methods by timing:
2023-02-23 12:14:33,409 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [1330d730-a863-11ed-adde-417759467be4]: method: JpaAbstractDao.findById(..), calls: 39, failures: 0, exec time: 310
2023-02-23 12:14:33,411 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [1330d730-a863-11ed-adde-417759467be4]: method: JpaAbstractDao.save(..), calls: 2, failures: 0, exec time: 47
2023-02-23 12:14:33,414 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [1330d730-a863-11ed-adde-417759467be4]: method: JpaRelationDao.findAllByFrom(..), calls: 2, failures: 0, exec time: 46
2023-02-23 12:14:34,051 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-02-23 12:14:34,052 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:14:34,055 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:14:34,102 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-02-23 12:14:34,103 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:14:34,105 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:15:33,394 [TB-Scheduling-9] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:15:33,395 [TB-Scheduling-3] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [1], regularQueryInvocationTime = [7], dynamicQueryCnt = [0] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2023-02-23 12:15:33,417 [TB-Scheduling-12] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-02-23 12:15:33,418 [TB-Scheduling-12] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [1330d730-a863-11ed-adde-417759467be4]: calls: 5, failures: 0, exec time: 129 
2023-02-23 12:15:33,420 [TB-Scheduling-12] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [1330d730-a863-11ed-adde-417759467be4] Top 3 methods by timing:
2023-02-23 12:15:33,421 [TB-Scheduling-12] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [1330d730-a863-11ed-adde-417759467be4]: method: JpaAssetDao.findAssetsByTenantIdAndName(..), calls: 1, failures: 0, exec time: 88
2023-02-23 12:15:33,423 [TB-Scheduling-12] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [1330d730-a863-11ed-adde-417759467be4]: method: JpaEntityViewDao.findEntityViewsByTenantIdAndEntityId(..), calls: 1, failures: 0, exec time: 17
2023-02-23 12:15:33,424 [TB-Scheduling-12] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [1330d730-a863-11ed-adde-417759467be4]: method: JpaAbstractDao.findById(..), calls: 1, failures: 0, exec time: 14
2023-02-23 12:15:34,052 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:15:34,053 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:15:34,102 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:15:34,104 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:16:33,396 [TB-Scheduling-3] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:16:34,051 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:16:34,053 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:16:34,102 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:16:34,104 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:17:33,397 [TB-Scheduling-16] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:17:34,050 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:17:34,052 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:17:34,101 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:17:34,103 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:18:33,400 [TB-Scheduling-9] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:18:34,051 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:18:34,054 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:18:34,102 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:18:34,105 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:19:33,402 [TB-Scheduling-9] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:19:34,051 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:19:34,052 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:19:34,102 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:19:34,103 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:20:33,405 [TB-Scheduling-10] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:20:34,051 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:20:34,054 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:20:34,102 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:20:34,104 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:21:33,407 [TB-Scheduling-10] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:21:34,051 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:21:34,053 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:21:34,102 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:21:34,103 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:22:33,410 [TB-Scheduling-8] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:22:34,052 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:22:34,054 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:22:34,103 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:22:34,105 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:23:33,411 [TB-Scheduling-13] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:23:34,051 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:23:34,053 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:23:34,102 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:23:34,104 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:24:33,414 [TB-Scheduling-12] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:24:34,051 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:24:34,053 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:24:34,102 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:24:34,104 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:25:33,416 [TB-Scheduling-10] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2023-02-23 12:25:34,051 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:25:34,053 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:25:34,102 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:25:34,103 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [2] totalSaved [2] totalFailed [0]
2023-02-23 12:26:26,146 [http-nio-0.0.0.0-9090-exec-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [1330d730-a863-11ed-adde-417759467be4][e33fdcb6-e3a2-4e19-88a6-986d6880e649][b77af824-70e0-aef7-6378-1e4e94aa9790] Session is closed
2023-02-23 12:26:26,246 [SpringApplicationShutdownHook] INFO  o.s.i.endpoint.EventDrivenConsumer - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2023-02-23 12:26:26,247 [SpringApplicationShutdownHook] INFO  o.s.i.c.PublishSubscribeChannel - Channel 'application.errorChannel' has 0 subscriber(s).
2023-02-23 12:26:26,249 [SpringApplicationShutdownHook] INFO  o.s.i.endpoint.EventDrivenConsumer - stopped bean '_org.springframework.integration.errorLogger'
2023-02-23 12:26:26,286 [SpringApplicationShutdownHook] INFO  o.t.s.t.s.s.SnmpTransportService - Stopping SNMP transport!
2023-02-23 12:26:26,288 [SpringApplicationShutdownHook] INFO  o.t.s.t.s.s.SnmpTransportService - SNMP transport stopped!
2023-02-23 12:26:26,291 [SpringApplicationShutdownHook] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - Stopping LwM2M transport bootstrap server!
2023-02-23 12:26:26,292 [SpringApplicationShutdownHook] INFO  o.e.californium.core.CoapServer - Destroying server
2023-02-23 12:26:26,295 [SpringApplicationShutdownHook] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M BS Server-coap://] Destroying endpoint at coap://0.0.0.0:5687
2023-02-23 12:26:26,297 [SpringApplicationShutdownHook] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M BS Server-coaps://] Destroying endpoint at coaps://0.0.0.0:5688
2023-02-23 12:26:26,302 [SpringApplicationShutdownHook] INFO  o.e.californium.core.CoapServer - CoAP server has been destroyed
2023-02-23 12:26:26,303 [SpringApplicationShutdownHook] INFO  o.e.l.s.c.b.LeshanBootstrapServer - Bootstrap server destroyed.
2023-02-23 12:26:26,304 [SpringApplicationShutdownHook] INFO  o.t.s.t.l.b.LwM2MTransportBootstrapService - LwM2M transport bootstrap server stopped!
2023-02-23 12:26:26,305 [SpringApplicationShutdownHook] INFO  o.t.s.t.l.s.DefaultLwM2mTransportService - Stopping LwM2M transport server!
2023-02-23 12:26:26,306 [SpringApplicationShutdownHook] INFO  o.e.californium.core.CoapServer - Destroying server
2023-02-23 12:26:26,308 [SpringApplicationShutdownHook] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M Server-coap://] Destroying endpoint at coap://0.0.0.0:5685
2023-02-23 12:26:26,309 [SpringApplicationShutdownHook] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M Server-coaps://] Destroying endpoint at coaps://0.0.0.0:5686
2023-02-23 12:26:26,311 [SpringApplicationShutdownHook] INFO  o.e.californium.core.CoapServer - CoAP server has been destroyed
2023-02-23 12:26:26,312 [SpringApplicationShutdownHook] INFO  o.e.l.s.californium.LeshanServer - LWM2M server destroyed.
2023-02-23 12:26:26,312 [SpringApplicationShutdownHook] INFO  o.t.s.t.l.s.DefaultLwM2mTransportService - LwM2M transport server stopped!
2023-02-23 12:26:26,316 [SpringApplicationShutdownHook] INFO  o.t.s.t.coap.CoapTransportService - CoAP transport stopped!
2023-02-23 12:26:26,317 [SpringApplicationShutdownHook] INFO  o.t.s.c.DefaultCoapServerService - Stopping CoAP server!
2023-02-23 12:26:26,318 [SpringApplicationShutdownHook] INFO  o.e.californium.core.CoapServer - Destroying server
2023-02-23 12:26:26,319 [SpringApplicationShutdownHook] INFO  o.e.c.core.network.CoapEndpoint - coap Destroying endpoint at coap://0.0.0.0:5683
2023-02-23 12:26:26,320 [SpringApplicationShutdownHook] INFO  o.e.californium.core.CoapServer - CoAP server has been destroyed
2023-02-23 12:26:26,321 [SpringApplicationShutdownHook] INFO  o.t.s.c.DefaultCoapServerService - CoAP server stopped!
2023-02-23 12:26:26,322 [SpringApplicationShutdownHook] INFO  o.t.s.t.mqtt.MqttTransportService - Stopping MQTT transport!
2023-02-23 12:26:26,329 [SpringApplicationShutdownHook] INFO  o.t.s.t.mqtt.MqttTransportService - MQTT transport stopped!
2023-02-23 12:26:26,330 [vc-consumer-55-thread-1] INFO  o.t.s.s.s.v.DefaultClusterVersionControlService - TB Version Control request consumer stopped.
2023-02-23 12:26:26,332 [SpringApplicationShutdownHook] INFO  o.t.s.a.service.DefaultActorService - Stopping actor system.
2023-02-23 12:26:26,335 [SpringApplicationShutdownHook] INFO  o.t.s.a.service.DefaultActorService - Actor system stopped.
2023-02-23 12:26:26,338 [tb-rule-engine-consumer-46-thread-4 | QK(SequentialByOriginator,TB_RULE_ENGINE,system)-2] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,338 [tb-rule-engine-consumer-46-thread-6 | QK(SequentialByOriginator,TB_RULE_ENGINE,system)-0] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,338 [tb-rule-engine-consumer-46-thread-27 | QK(Main,TB_RULE_ENGINE,system)-2] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,338 [tb-rule-engine-consumer-46-thread-9 | QK(SequentialByOriginator,TB_RULE_ENGINE,system)-4] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,338 [tb-rule-engine-consumer-46-thread-18 | QK(HighPriority,TB_RULE_ENGINE,system)-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,338 [SpringApplicationShutdownHook] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [SequentialByOriginator] Removing consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[9], fullTopicName=tb_rule_engine.sq.9, myPartition=true)
2023-02-23 12:26:26,340 [tb-rule-engine-consumer-46-thread-20 | QK(HighPriority,TB_RULE_ENGINE,system)-0] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,340 [tb-rule-engine-consumer-46-thread-3 | QK(SequentialByOriginator,TB_RULE_ENGINE,system)-7] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,340 [tb-rule-engine-consumer-46-thread-21 | QK(Main,TB_RULE_ENGINE,system)-8] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,340 [SpringApplicationShutdownHook] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [SequentialByOriginator] Removing consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[8], fullTopicName=tb_rule_engine.sq.8, myPartition=true)
2023-02-23 12:26:26,342 [SpringApplicationShutdownHook] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [SequentialByOriginator] Removing consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[7], fullTopicName=tb_rule_engine.sq.7, myPartition=true)
2023-02-23 12:26:26,342 [tb-rule-engine-consumer-46-thread-1 | QK(SequentialByOriginator,TB_RULE_ENGINE,system)-9] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,342 [tb-rule-engine-consumer-46-thread-2 | QK(SequentialByOriginator,TB_RULE_ENGINE,system)-8] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,342 [tb-rule-engine-consumer-46-thread-14 | QK(HighPriority,TB_RULE_ENGINE,system)-5] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,343 [tb-rule-engine-consumer-46-thread-30 | QK(Main,TB_RULE_ENGINE,system)-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,343 [SpringApplicationShutdownHook] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [SequentialByOriginator] Removing consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[2], fullTopicName=tb_rule_engine.sq.2, myPartition=true)
2023-02-23 12:26:26,342 [tb-rule-engine-consumer-46-thread-16 | QK(HighPriority,TB_RULE_ENGINE,system)-3] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,342 [tb-rule-engine-consumer-46-thread-24 | QK(Main,TB_RULE_ENGINE,system)-7] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,345 [tb-rule-engine-consumer-46-thread-29 | QK(Main,TB_RULE_ENGINE,system)-0] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,345 [tb-rule-engine-notifications-consumer-47-thread-1] INFO  o.t.s.s.q.p.AbstractConsumerService - TB Notifications Consumer stopped.
2023-02-23 12:26:26,344 [SpringApplicationShutdownHook] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [SequentialByOriginator] Removing consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[1], fullTopicName=tb_rule_engine.sq.1, myPartition=true)
2023-02-23 12:26:26,345 [tb-rule-engine-consumer-46-thread-26 | QK(Main,TB_RULE_ENGINE,system)-5] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,345 [tb-rule-engine-consumer-46-thread-22 | QK(Main,TB_RULE_ENGINE,system)-9] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,345 [tb-rule-engine-consumer-46-thread-12 | QK(HighPriority,TB_RULE_ENGINE,system)-7] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,347 [tb-rule-engine-consumer-46-thread-7 | QK(SequentialByOriginator,TB_RULE_ENGINE,system)-6] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,345 [tb-rule-engine-consumer-46-thread-19 | QK(HighPriority,TB_RULE_ENGINE,system)-2] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,345 [tb-rule-engine-consumer-46-thread-10 | QK(SequentialByOriginator,TB_RULE_ENGINE,system)-3] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
2023-02-23 12:26:26,346 [tb-rule-engine-consumer-46-thread-5 | QK(SequentialByOriginator,TB_RULE_ENGINE,system)-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - TB Rule Engine Consumer stopped.
